Time,Sydney_Baseline_SAT_ID,Sydney_Baseline_SNR,Sydney_Baseline_RSSI,Sydney_Baseline_Thrpt,Sydney_Baseline_BER_MQAM,Sydney_Baseline_BER_QPSK,Sydney_Baseline_Latency,Melbourne_Baseline_SAT_ID,Melbourne_Baseline_SNR,Melbourne_Baseline_RSSI,Melbourne_Baseline_Thrpt,Melbourne_Baseline_BER_MQAM,Melbourne_Baseline_BER_QPSK,Melbourne_Baseline_Latency
10-Apr-2025 12:09:30,LEO35,6.3341025603996925,-156.53559774527022,601.4588763039415,0.13266410354183839,0.001681878935379664,0.0032200667351838914,LEO35,25.048433916058865,-156.53559774527022,2081.35355049742,4.773916989290081e-16,2.0947676601344642e-141,0.0018338107101195432
10-Apr-2025 12:10:00,LEO35,-9.312338613974182,-74.40241597477925,39.957804195320826,0.32937782032011953,0.3141720906550729,0.0033081179462741534,LEO35,-0.5759774593986803,-68.20567759837732,226.87546175732683,0.2533376368381083,0.09283853851814096,0.0019436372525439315
10-Apr-2025 12:10:30,LEO35,-15.819524725997276,-67.80572868979833,9.322603608356763,0.35336628217520233,0.40949524093868905,0.003257444969437673,LEO35,2.555142728890021,-69.07613280135939,371.48579492309665,0.20564809639671094,0.028854971219523254,0.00187956532822826
10-Apr-2025 12:11:00,LEO35,16.34281956831016,-156.53559774527022,1365.518162366631,0.001249500281549199,8.292319996231095e-21,0.0020673941983692665,LEO35,0.6377766114080892,-67.93288922336703,277.45451207152905,0.236367290093782,0.06400929280648884,0.0019018938711334611
10-Apr-2025 12:11:30,LEO35,1.9522110645877064,-69.11732768135339,340.09794286098725,0.2158253939679377,0.038311893962909134,0.0018937437784783584,LEO35,-8.236374030247816,-69.34434291234565,50.437865616713296,0.3234178856091646,0.2918824519548661,0.0021640783187846196
10-Apr-2025 12:12:00,LEO35,1.63912018483897,-70.24315945167983,324.44734043716846,0.22092404604964522,0.043824322907153095,0.0019338749114875494,LEO35,6.274102635538785,-156.53559774527022,597.4215444027728,0.1339103105176106,0.0017945049474647461,0.0034236108318419782
10-Apr-2025 12:12:30,LEO35,-0.03945811383655243,-68.88282298713912,248.36525886610772,0.24606933878530585,0.07959460710630588,0.0019430432603985512,LEO35,-10.473791454699002,-67.88384703131165,30.971024046048097,0.3350515183249537,0.3359752037473811,0.0021808757802829503
10-Apr-2025 12:13:00,LEO35,-1.5279190331673855,-70.80645393258285,192.1062796946855,0.2653515348700455,0.1177926237436493,0.0020338366526131075,LEO35,-0.8292931037788742,-68.95378338546277,217.20574510497343,0.2566433532804568,0.0993200438895593,0.001971092177237104
10-Apr-2025 12:13:30,LEO35,-12.490384439101609,-71.16215756951632,19.774976930210617,0.3432932417662884,0.3685356006059066,0.003309075363916544,LEO35,-1.5573415914137325,-69.26905834568734,191.09926548535475,0.2657053493962656,0.11858641334811881,0.0019992370164264492
10-Apr-2025 12:14:00,LEO35,6.340431227575979,-156.53559774527022,601.8853416886707,0.13253258411593938,0.0016703388309027083,0.003354429728329022,LEO35,3.621302452065998,-69.64405595844957,430.8494616245718,0.18653428137344075,0.01594626780467008,0.0018650981370555704
10-Apr-2025 12:14:30,LEO35,-13.473667496678654,-70.17185099003405,15.855032950100812,0.3466761185145604,0.38216485911385745,0.0033284128358062734,LEO35,1.0955637265910874,-68.39359271869408,298.35372841067925,0.22947042334115053,0.05432087764353463,0.0019018900366644816
10-Apr-2025 12:15:00,LEO35,-15.888633004886149,-67.73165912530422,9.177285758654293,0.3535374298884846,0.41020018726620777,0.0032985820661527413,LEO35,1.827580383570351,-70.33842711339604,333.814196456675,0.21787034688833423,0.04045796652206766,0.0019355835877005987
10-Apr-2025 12:15:30,LEO35,-1.8295696638241343,-70.41210775805182,181.97146521032928,0.2689303843737975,0.12597843243599666,0.0020315645383143723,LEO35,-2.7499015335835564,-66.35524730704643,153.59418281842767,0.2792012251277125,0.1514033039519217,0.0019528842211397526
10-Apr-2025 12:16:00,LEO35,24.47110600747238,-156.53559774527022,2033.5673299852017,2.7261299805599365e-14,4.334035839911539e-124,0.0018465053545768985,LEO35,10.423758721294512,-156.53559774527022,896.9891715848901,0.05158692321514276,1.328294185635776e-06,0.0022052890963653094
10-Apr-2025 12:16:30,LEO35,0.6226127036247417,-67.38486644206448,276.77923962991485,0.23659104951370155,0.0643425778247575,0.001882619522239238,LEO35,-13.380712969307192,-70.28586188767424,16.190458951975327,0.34637230133094893,0.38093516828010776,0.003317565489049001
10-Apr-2025 12:17:00,LEO35,17.41221266682829,-156.53559774527022,1452.5390430581313,0.0003376805532520533,4.390002402172523e-26,0.0020404353207434255,LEO35,-7.553237277079738,-68.21636165605173,58.36814467193168,0.3192445335204373,0.2766826546868505,0.002123563622496737
10-Apr-2025 12:17:30,LEO35,14.21797006145523,-156.53559774527022,1194.180494990682,0.008078504499060163,1.8245643082766242e-13,0.0021184296646152845,LEO35,-1.3489253059458055,-66.00484143513724,198.31914121792428,0.26317679451181614,0.11298799899923158,0.0019038356034591006
10-Apr-2025 12:18:00,LEO35,6.347464245435201,-156.53559774527022,602.3594080750441,0.13238641159472248,0.0016575892280437528,0.0032442431412723354,LEO35,2.1713750068051976,-70.45535115939016,351.31897350323413,0.2121802785926185,0.03469548065937456,0.0019291988670362306
10-Apr-2025 12:18:30,LEO35,6.233144314503551,-156.53559774527022,594.6716013641545,0.1347602761018136,0.0018748050819136425,0.0031352037283361622,LEO35,0.3419062413076266,-68.14423153466271,264.47670527575724,0.24067904450610558,0.0706466406179259,0.0019162162023059523
10-Apr-2025 12:19:00,LEO35,6.354096562819951,-156.53559774527022,602.8065973273793,0.13224855222446508,0.001645637927122396,0.003316864235535073,LEO35,4.976574350713418,-70.68428050953224,512.8662049788051,0.16038854624801507,0.00606922787680452,0.0018556875344213353
10-Apr-2025 12:19:30,LEO35,-10.717539316922139,-67.40142865070536,29.347548515371805,0.33615066715725994,0.3402597990449734,0.002170747064562791,LEO35,18.47369178049611,-156.53559774527022,1539.2964222128778,6.592959267866092e-05,9.19745627046214e-33,0.002017507605992284
10-Apr-2025 12:20:00,LEO35,-4.735113927026956,-67.20564379286165,104.51119557017479,0.2982838818787935,0.20613741133864416,0.002024419360693544,LEO35,-3.965188868204206,-68.05207225778068,121.69430566961877,0.29135339521735404,0.18515528097313794,0.0020309135126844917
10-Apr-2025 12:20:30,LEO35,24.981862758173676,-156.53559774527022,2075.8423030848726,7.822761248645328e-16,2.7352388314280924e-139,0.001831720644618735,LEO35,-14.687359741998849,-68.5664086083401,12.053179584322784,0.3503607998250452,0.39716054888600183,0.0022719379412388416
10-Apr-2025 12:21:00,LEO35,4.0293419212315085,-70.18783404107444,454.80614620933443,0.178863788988493,0.012257460776268317,0.0018647290828752165,LEO35,-7.9801630999337805,-75.85993557815202,53.287008862655284,0.32188976924332546,0.2862764086141156,0.0031921146228911248
10-Apr-2025 12:21:30,LEO35,13.91224696840963,-156.53559774527022,1169.7490838636857,0.009936427069150107,1.1365786986976999e-12,0.002125473076942992,LEO35,-4.53452921390595,-69.94780424984589,108.77474254905634,0.29653283618218285,0.2007202491872197,0.0020926188986645678
10-Apr-2025 12:22:00,LEO35,9.154114225326547,-156.53559774527022,801.591242456259,0.07481183681719826,2.4837943061962238e-05,0.0022243269381608624,LEO35,23.99156299996836,-156.53559774527022,1993.8919778412223,5.367834976695389e-13,2.354157607370333e-111,0.001864436192623031
10-Apr-2025 12:22:30,LEO35,6.348652722004928,-156.53559774527022,602.4395326003574,0.13236170897712604,0.001655442493256292,0.0033354614286919466,LEO35,23.262803981071023,-156.53559774527022,1933.631560442085,2.7973599395003016e-11,1.6887432821444351e-94,0.0018853686837539923
10-Apr-2025 12:23:00,LEO35,6.331435643758443,-156.53559774527022,601.2791978029499,0.13271952215235702,0.0016867611392823252,0.0032162674010041805,LEO35,-0.09061335681536163,-67.2793523984316,246.25698783464117,0.24677814351416266,0.08082603185470609,0.0019041273250037256
10-Apr-2025 12:23:30,LEO35,6.300782792799868,-156.53559774527022,599.2155171003386,0.1333563152976279,0.0017436988745295587,0.003411691759241288,LEO35,2.3001914110018506,-67.28330543453717,358.0151625801681,0.21000877676064506,0.03266474280677373,0.0018354699188254393
10-Apr-2025 12:24:00,LEO35,-6.44295038026402,-66.9466468575945,73.73452393029963,0.3117493503168217,0.2502998898730697,0.0020614041289510605,LEO35,18.264040965816932,-156.53559774527022,1522.1351628064442,9.384919497434503e-05,2.595442389785549e-31,0.0020230162331465206
10-Apr-2025 12:24:30,LEO35,17.271029572578396,-156.53559774527022,1441.0263810035656,0.00040849737902240934,2.5997546621698815e-25,0.0020440379619370923,LEO35,-6.236291727018171,-69.99575029975368,76.96992499449084,0.31025013321991685,0.2451713618009882,0.0021338910349785905
10-Apr-2025 12:25:00,LEO35,1.0258128892190919,-66.68973057830993,295.10544684909615,0.2305390157699673,0.05574896001418278,0.0018512241423850589,LEO35,-17.069081443810102,-66.57342711068199,7.014175131620891,0.35626092956280864,0.42145192077724664,0.003330668273504058
10-Apr-2025 12:25:30,LEO35,0.491206710570018,-67.16473101331871,270.97335590030633,0.23851751789459824,0.06726232658427887,0.0018801231517729755,LEO35,-6.203637656519171,-72.30354722184362,77.49265368734734,0.3100101167179091,0.24435506610963614,0.0021830174178565625
10-Apr-2025 12:26:00,LEO35,-6.640716737129129,-69.7673476835174,70.75364018917763,0.31315252277756367,0.2551457591476747,0.002132938854084758,LEO35,-5.464410831715156,-68.83141076404273,90.20550149803242,0.30434095822956136,0.22546468799766461,0.0020883129713073433
10-Apr-2025 12:26:30,LEO35,6.35705105335548,-156.53559774527022,603.0058475397582,0.13218713555222383,0.0016403363894892445,0.0032881301879154642,LEO35,2.378324163456957,-67.99199487308789,362.1127896625679,0.20868124731696747,0.03146753273802913,0.0018536488373605909
10-Apr-2025 12:27:00,LEO35,6.357037222078556,-156.53559774527022,603.0049147020404,0.13218742307743764,0.001640361176237446,0.0032874762595968225,LEO35,2.8427120322062382,-68.980383831561,387.0219691425069,0.2006303984911953,0.024893973499878184,0.0018685720538716385
10-Apr-2025 12:27:30,LEO35,6.2990496147514285,-156.53559774527022,599.0989146005469,0.1333923112320822,0.0017469638070492675,0.0034136636634691632,LEO35,22.12002079616841,-156.53559774527022,1839.2348658350486,4.276076572412957e-09,3.830935787156364e-73,0.001917832633098379
10-Apr-2025 12:28:00,LEO35,9.238943553716243,-156.53559774527022,807.879532949965,0.07317087794925724,2.0930174933845836e-05,0.00222275131992151,LEO35,24.727743629012604,-156.53559774527022,2054.8069571035835,4.819086826908988e-15,1.6691611328287489e-131,0.0018431336357676706
10-Apr-2025 12:28:30,LEO35,-1.2402845801233155,-68.81384102196415,202.16291170255812,0.2618380400538345,0.11009386729487171,0.001974043917160102,LEO35,2.705731983521881,-74.56238329278378,379.57667827405146,0.20303351811727344,0.026736214047817106,0.0020242167553518394
10-Apr-2025 12:29:00,LEO35,1.0233701099562245,-69.90606210410502,294.9921026000931,0.23057632367966763,0.05579929564606413,0.0019416992387545286,LEO35,7.494756250565988,-156.53559774527022,681.524017551511,0.10845131674905292,0.00040172303872249823,0.0022592248332284747
10-Apr-2025 12:29:30,LEO35,1.5061176365000637,-69.06776177633444,317.9354030924466,0.22305111969068933,0.04628633948405664,0.0019049771367577331,LEO35,-16.05958201952413,-67.59437403153461,8.827361356522482,0.35395501277535896,0.41192127645175225,0.0033495206975964406
10-Apr-2025 12:30:00,LEO35,-2.556963118665413,-65.77005959542859,159.23181818617988,0.2771270288860782,0.14603800047512652,0.001926985826338278,LEO35,-5.2635324529243555,-68.61754289496965,93.96406496095106,0.3027199524496673,0.22020402457089877,0.0020781544410592837
