,Time,Sydney_Best_SAT_ID,Sydney_BEST_SNR,Sydney_BEST_RSSI,Sydney_BEST_Thrpt,Sydney_BEST_BER_MQAM,Sydney_BEST_BER_QPSK,Sydney_BEST_Latency,Melbourne_Best_SAT_ID,Melbourne_BEST_SNR,Melbourne_BEST_RSSI,Melbourne_BEST_Thrpt,Melbourne_BEST_BER_MQAM,Melbourne_BEST_BER_QPSK,Melbourne_BEST_Latency
0,10-Apr-2025 12:00:00,LEO35,-1.50202446955289,-121.453115352509,184.0551996166048,0.265039292225243,0.117094919306009,3.2724858340827,LEO35,4.18660564651785,-115.764485236438,442.7083934578724,0.175858691700222,0.0110091609584147,2.8438490761584
1,10-Apr-2025 12:00:30,LEO35,0.014225848992794,-119.936865033963,238.98239072149468,0.245321888214559,0.0783099484607361,2.9568547291505998,LEO35,5.23579747836241,-114.715293404594,504.7962291990614,0.155189772579998,0.0048820484013799,3.0973103234554
2,10-Apr-2025 12:01:00,LEO35,3.13866116648404,-116.812429716472,384.6953355394316,0.195358745851241,0.0211896703223176,2.7826863802124997,LEO35,-1.3464243511004,-121.297515234057,189.2156659777832,0.263146136010535,0.112921179876268,3.4734559635405
3,10-Apr-2025 12:01:30,LEO35,3.95537392252996,-115.995716960426,429.54885698415853,0.180268007663222,0.0128773299105705,2.7769731703945,LEO68,4.99012074238605,-114.96097014057,489.92169828734586,0.160118242174212,0.0060023167118097,3.5317437810506
4,10-Apr-2025 12:02:00,LEO35,2.19740442279391,-117.753686460162,336.3285557879419,0.211743220110781,0.0342794445438773,2.9407637747456,LEO68,5.30491249641423,-114.646178386542,509.01624962716863,0.153794677807379,0.0045975023935913,3.0588944843959998
5,10-Apr-2025 12:02:30,LEO35,-0.871376223637412,-120.822467106594,205.6396584519539,0.257184801063545,0.100409307017205,3.2484313421745,LEO68,5.38243064776556,-114.568660235191,513.7675664465398,0.152225718145787,0.0042935726009448,2.6849356197088
6,10-Apr-2025 12:03:00,LEO68,-2.46978654648775,-122.420877429444,154.33556533359527,0.276176299280266,0.143617712888844,4.5021210029788,LEO68,7.72883821543438,-112.222252667522,665.7528043891601,0.103587136698724,0.000287482015014,2.4558504521684
7,10-Apr-2025 12:03:30,LEO79,-1.37863146135403,-121.32972234431,188.13869458480931,0.263540378114271,0.113782353161592,4.9222864900601,LEO68,7.60829637981136,-112.342794503145,657.6003515622015,0.106089456418165,0.0003422618038881,2.4134394630069997
8,10-Apr-2025 12:04:00,LEO68,-1.52826833104793,-121.479359214004,183.19540130943298,0.26535574132108,0.117802041068175,4.3333289954118,LEO68,2.45003074490607,-117.50106013805,348.94681195738696,0.20745600760463,0.0303918292440095,2.566956377087
9,10-Apr-2025 12:04:30,LEO79,-2.75410736209716,-122.705198245053,146.36334683596135,0.279245983881041,0.151520363890018,3.8578814470201,LEO68,2.87155803752034,-117.079532845436,370.59798950660706,0.20012134269575,0.0245163461674349,2.8851133646796
10,10-Apr-2025 12:05:00,LEO79,0.0056167773319941,-119.945474105624,238.6410780339365,0.245442002769955,0.0785154311990145,3.4164100314390002,LEO68,3.28044230593999,-116.670648577016,392.2950276726007,0.192795271963989,0.0195477661693937,3.3206203490781
11,10-Apr-2025 12:05:30,LEO79,2.32982266127198,-117.621268221684,342.9088193055792,0.209506245347196,0.032207633509042,3.0723943531362,LEO68,-1.86230181980615,-121.813392702762,172.5167018285198,0.269312291986339,0.126872502112864,3.8333028135605
12,10-Apr-2025 12:06:00,LEO79,-2.45042862608534,-122.401519509042,154.8906539421549,0.275964034543078,0.143080695324743,2.8616242818972,LEO34,2.21074775343868,-117.740343129518,336.9882361927376,0.211518833240338,0.0340672899014339,3.5178948205958998
13,10-Apr-2025 12:06:30,LEO79,3.49555087537091,-116.455540007585,403.9771059293251,0.188860021625636,0.017218674261818,2.8144476294855,LEO34,4.47450068739644,-115.47659019556,459.3644886950159,0.170290690058635,0.0089609516244509,3.0671012767364
14,10-Apr-2025 12:07:00,LEO79,0.34937222506656,-119.60171865789,252.5320564722061,0.240571642122206,0.0704757537539406,2.9388217242173003,LEO34,7.33886482896133,-112.612226053995,639.4998900010223,0.111700197694116,0.0004974093380209,2.7211738515607
15,10-Apr-2025 12:07:30,LEO79,0.793578696228678,-119.157512186728,271.2782831958084,0.234050854980418,0.0606297778845414,3.2148045650585,LEO34,6.1524184777263,-113.79867240523,561.96811712677,0.13643359103133,0.0020414861119239,2.5240641388465
16,10-Apr-2025 12:08:00,LEO34,0.509452167922817,-119.441638715033,259.18443212872984,0.238251377424571,0.066853576025247,3.2948621574329002,LEO34,9.64884546353984,-110.302245419416,799.604343574874,0.0654024879882014,8.73696330934505e-06,2.5113283421324
17,10-Apr-2025 12:08:30,LEO34,3.50715789361541,-116.443932989341,404.6126113115053,0.188646125145469,0.0170984943858641,2.8794466475895,LEO34,7.93181538088312,-112.019275502073,679.5541268670426,0.0993886774619102,0.0002120877895633,2.6856572438724
18,10-Apr-2025 12:09:00,LEO34,4.19466657436728,-115.756424308589,443.17068773998926,0.175703951273811,0.0109476889872112,2.5874552014476997,LEO34,2.89606404471189,-117.055026838244,371.8792994481125,0.19968806187274,0.0241983529079801,3.0146717006969
19,10-Apr-2025 12:09:30,LEO34,4.04823373751265,-115.902857145444,434.80985351801775,0.178504191584867,0.0121025294302865,2.4635678370665,LEO67,2.67610293203137,-117.274987950925,360.4669049531956,0.20355021411744,0.0271453519178481,4.0136048103732
